reward_block,n_trials,n_source_units,n_target_units,base_r2,full_r2,source_added_r2,shift_full_r2,shift_source_added_r2,real_minus_shift_source_added_r2,outer_real_hyperparameters,outer_shift_hyperparameters,model_status,_nwb_path,subject_id,ecephys_session_id,source_region,target_region,source_unit_table_indices,target_unit_table_indices,nuisance_covariates
engaged_1,22,24,24,0.0673935164705115,0.05907876525563027,-0.008314751214881233,0.05468381526531074,-0.012709701205200763,0.00439494999031953,"[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,Isocortex,HPF,"[1287, 1831, 176, 116, 103, 148, 1766, 255, 1353, 984, 120, 1307, 170, 221, 1789, 1305, 1780, 251, 142, 147, 159, 1801, 1640, 100]","[980, 527, 581, 919, 546, 71, 873, 981, 1208, 918, 83, 81, 547, 1210, 913, 862, 1183, 893, 920, 49, 52, 1176, 912, 872]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,22,24,24,0.05008281432329387,0.05230884728689811,0.002226032963604241,0.048225592030149644,-0.0018572222931442228,0.004083255256748464,"[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,Isocortex,HPF,"[1287, 1831, 176, 116, 103, 148, 1766, 255, 1353, 984, 120, 1307, 170, 221, 1789, 1305, 1780, 251, 142, 147, 159, 1801, 1640, 100]","[980, 527, 581, 919, 546, 71, 873, 981, 1208, 918, 83, 81, 547, 1210, 913, 862, 1183, 893, 920, 49, 52, 1176, 912, 872]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,22,24,24,0.05000267977690931,0.040622876111826245,-0.009379803665083064,0.03818263450981607,-0.011820045267093238,0.0024402416020101736,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,Isocortex,HPF,"[1287, 1831, 176, 116, 103, 148, 1766, 255, 1353, 984, 120, 1307, 170, 221, 1789, 1305, 1780, 251, 142, 147, 159, 1801, 1640, 100]","[980, 527, 581, 919, 546, 71, 873, 981, 1208, 918, 83, 81, 547, 1210, 913, 862, 1183, 893, 920, 49, 52, 1176, 912, 872]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,16,24,24,0.014342851960690295,0.010897688198847288,-0.0034451637618430064,0.002473634929158197,-0.011869217031532098,0.008424053269689091,"[[100.0, 100.0, 2], [100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4]]","[[100.0, 100.0, 2], [100.0, 10.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,Isocortex,HPF,"[1589, 1206, 344, 1470, 1466, 1534, 65, 424, 391, 340, 1545, 1140, 1505, 1153, 1207, 351, 1462, 368, 1502, 1120, 1475, 1486, 182, 1483]","[1092, 1098, 639, 631, 286, 1094, 1110, 667, 322, 285, 1074, 1038, 1078, 441, 326, 1099, 645, 296, 1077, 628, 659, 1037, 652, 290]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,16,24,24,0.02683843749506487,0.01585300568976511,-0.010985431805299761,0.015213304624822288,-0.011625132870242583,0.0006397010649428214,"[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,Isocortex,HPF,"[1589, 1206, 344, 1470, 1466, 1534, 65, 424, 391, 340, 1545, 1140, 1505, 1153, 1207, 351, 1462, 368, 1502, 1120, 1475, 1486, 182, 1483]","[1092, 1098, 639, 631, 286, 1094, 1110, 667, 322, 285, 1074, 1038, 1078, 441, 326, 1099, 645, 296, 1077, 628, 659, 1037, 652, 290]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,16,24,24,-0.030492896409522574,-0.06206874991559208,-0.03157585350606951,-0.050190683375758605,-0.01969778696623603,-0.011878066539833476,"[[100.0, 0.1, 1], [100.0, 10.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]","[[100.0, 0.1, 1], [100.0, 10.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,Isocortex,HPF,"[1589, 1206, 344, 1470, 1466, 1534, 65, 424, 391, 340, 1545, 1140, 1505, 1153, 1207, 351, 1462, 368, 1502, 1120, 1475, 1486, 182, 1483]","[1092, 1098, 639, 631, 286, 1094, 1110, 667, 322, 285, 1074, 1038, 1078, 441, 326, 1099, 645, 296, 1077, 628, 659, 1037, 652, 290]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,18,24,24,0.007668662689074179,0.004565326384662671,-0.003103336304411508,0.01948202720735215,0.011813364518277969,-0.014916700822689477,"[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 4], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 4], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,Isocortex,HPF,"[1204, 892, 918, 901, 253, 1226, 891, 924, 248, 889, 53, 255, 1299, 66, 886, 938, 1211, 67, 201, 871, 259, 251, 904, 219]","[803, 816, 741, 487, 492, 110, 500, 739, 482, 812, 186, 453, 467, 498, 447, 440, 505, 786, 199, 830, 445, 192, 856, 847]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,18,24,24,0.05830019157570843,0.05225463897502869,-0.006045552600679738,0.0449482447224373,-0.013351946853271124,0.007306394252591386,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,Isocortex,HPF,"[1204, 892, 918, 901, 253, 1226, 891, 924, 248, 889, 53, 255, 1299, 66, 886, 938, 1211, 67, 201, 871, 259, 251, 904, 219]","[803, 816, 741, 487, 492, 110, 500, 739, 482, 812, 186, 453, 467, 498, 447, 440, 505, 786, 199, 830, 445, 192, 856, 847]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,18,24,24,0.02258669507043487,0.016992396750831307,-0.005594298319603563,-0.005037923108736964,-0.027624618179171834,0.02203031985956827,"[[100.0, 100.0, 1], [100.0, 10.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 4]]","[[100.0, 100.0, 1], [100.0, 10.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,Isocortex,HPF,"[1204, 892, 918, 901, 253, 1226, 891, 924, 248, 889, 53, 255, 1299, 66, 886, 938, 1211, 67, 201, 871, 259, 251, 904, 219]","[803, 816, 741, 487, 492, 110, 500, 739, 482, 812, 186, 453, 467, 498, 447, 440, 505, 786, 199, 830, 445, 192, 856, 847]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,17,24,24,0.03498454850186772,0.023750932563063487,-0.011233615938804231,0.011826567609687588,-0.02315798089218013,0.011924364953375899,"[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8]]","[[100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,Isocortex,MB,"[593, 1709, 2652, 2235, 2013, 2587, 2471, 1666, 1966, 2375, 2315, 2009, 1668, 2396, 620, 2522, 2488, 2034, 1677, 669, 2292, 646, 1239, 2004]","[403, 439, 435, 3, 429, 437, 833, 431, 2, 464, 34, 465, 432, 408, 832, 463, 1, 458, 533, 412, 410, 415, 514, 528]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,17,24,24,0.11865280142864176,0.11723206379293483,-0.0014207376357069368,0.11069438378299679,-0.007958417645644977,0.0065376800099380405,"[[100.0, 100.0, 1], [10.0, 10.0, 1], [100.0, 100.0, 1], [10.0, 1.0, 1]]","[[100.0, 100.0, 1], [10.0, 10.0, 1], [100.0, 100.0, 1], [10.0, 1.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,Isocortex,MB,"[593, 1709, 2652, 2235, 2013, 2587, 2471, 1666, 1966, 2375, 2315, 2009, 1668, 2396, 620, 2522, 2488, 2034, 1677, 669, 2292, 646, 1239, 2004]","[403, 439, 435, 3, 429, 437, 833, 431, 2, 464, 34, 465, 432, 408, 832, 463, 1, 458, 533, 412, 410, 415, 514, 528]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,17,24,24,0.05116830987155774,0.04971151320333267,-0.0014567966682250688,0.05366921463105223,0.0025009047594944933,-0.003957701427719562,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [10.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [10.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,Isocortex,MB,"[593, 1709, 2652, 2235, 2013, 2587, 2471, 1666, 1966, 2375, 2315, 2009, 1668, 2396, 620, 2522, 2488, 2034, 1677, 669, 2292, 646, 1239, 2004]","[403, 439, 435, 3, 429, 437, 833, 431, 2, 464, 34, 465, 432, 408, 832, 463, 1, 458, 533, 412, 410, 415, 514, 528]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,24,24,24,0.06883229074238628,0.060426810891337945,-0.008405479851048336,0.04783733463706208,-0.020994956105324203,0.012589476254275866,"[[100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,Isocortex,MB,"[714, 1988, 2155, 1480, 215, 1777, 1496, 173, 289, 1567, 1939, 1497, 154, 1118, 2225, 210, 1523, 195, 1519, 803, 412, 235, 1615, 342]","[112, 8, 62, 22, 401, 100, 18, 24, 14, 9, 25, 31, 59, 54, 26, 65, 57, 63, 7, 64, 55, 10, 34, 76]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,24,24,24,0.09050805703907272,0.07870322896377147,-0.011804828075301255,0.07234387679359944,-0.018164180245473283,0.006359352170172028,"[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,Isocortex,MB,"[714, 1988, 2155, 1480, 215, 1777, 1496, 173, 289, 1567, 1939, 1497, 154, 1118, 2225, 210, 1523, 195, 1519, 803, 412, 235, 1615, 342]","[112, 8, 62, 22, 401, 100, 18, 24, 14, 9, 25, 31, 59, 54, 26, 65, 57, 63, 7, 64, 55, 10, 34, 76]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,24,24,24,0.11020550251031469,0.0888590404128573,-0.021346462097457386,0.11869099566670438,0.00848549315638969,-0.029831955253847076,"[[100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,Isocortex,MB,"[714, 1988, 2155, 1480, 215, 1777, 1496, 173, 289, 1567, 1939, 1497, 154, 1118, 2225, 210, 1523, 195, 1519, 803, 412, 235, 1615, 342]","[112, 8, 62, 22, 401, 100, 18, 24, 14, 9, 25, 31, 59, 54, 26, 65, 57, 63, 7, 64, 55, 10, 34, 76]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,17,24,24,0.015687094495831944,0.018400219718606503,0.0027131252227745595,0.03168771309224849,0.01600061859641655,-0.01328749337364199,"[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,Isocortex,MB,"[741, 1187, 778, 1574, 1920, 743, 1913, 465, 1933, 1951, 228, 722, 1936, 1579, 1984, 2210, 1985, 824, 1912, 1900, 289, 1174, 1642, 1600]","[575, 601, 571, 609, 605, 846, 545, 610, 625, 543, 600, 578, 577, 550, 518, 597, 586, 535, 528, 611, 511, 599, 582, 603]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,17,24,24,0.03965691056340004,0.03624012899093043,-0.003416781572469607,0.036505282424512675,-0.0031516281388873635,-0.00026515343358224364,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,Isocortex,MB,"[741, 1187, 778, 1574, 1920, 743, 1913, 465, 1933, 1951, 228, 722, 1936, 1579, 1984, 2210, 1985, 824, 1912, 1900, 289, 1174, 1642, 1600]","[575, 601, 571, 609, 605, 846, 545, 610, 625, 543, 600, 578, 577, 550, 518, 597, 586, 535, 528, 611, 511, 599, 582, 603]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,17,24,24,0.049559254241870576,0.0348652389115629,-0.014694015330307675,0.03834339197425529,-0.011215862267615284,-0.0034781530626923907,"[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1]]","[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/75d/9d0/75d9d091-e7db-47d1-aac4-d41133e29393,615048,1197725774,Isocortex,MB,"[741, 1187, 778, 1574, 1920, 743, 1913, 465, 1933, 1951, 228, 722, 1936, 1579, 1984, 2210, 1985, 824, 1912, 1900, 289, 1174, 1642, 1600]","[575, 601, 571, 609, 605, 846, 545, 610, 625, 543, 600, 578, 577, 550, 518, 597, 586, 535, 528, 611, 511, 599, 582, 603]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,18,24,24,0.06720362133146052,0.05876923342955098,-0.008434387901909535,0.06236954005905171,-0.004834081272408808,-0.003600306629500727,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,Isocortex,MB,"[1892, 637, 1897, 326, 1889, 1890, 640, 1594, 1065, 2310, 1032, 1084, 242, 231, 647, 646, 739, 732, 1086, 322, 1900, 2431, 1951, 318]","[896, 887, 862, 959, 1168, 871, 856, 904, 927, 892, 830, 934, 906, 881, 805, 945, 931, 851, 910, 963, 888, 923, 849, 848]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,18,24,24,0.017528588793908617,-0.004414536060882712,-0.02194312485479133,-0.003010606733464538,-0.020539195527373155,-0.0014039293274181741,"[[10.0, 10.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 2]]","[[10.0, 10.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 8], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,Isocortex,MB,"[1892, 637, 1897, 326, 1889, 1890, 640, 1594, 1065, 2310, 1032, 1084, 242, 231, 647, 646, 739, 732, 1086, 322, 1900, 2431, 1951, 318]","[896, 887, 862, 959, 1168, 871, 856, 904, 927, 892, 830, 934, 906, 881, 805, 945, 931, 851, 910, 963, 888, 923, 849, 848]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,18,24,24,0.014085450509721764,0.0050346566330102815,-0.009050793876711483,0.01801607133738059,0.003930620827658826,-0.012981414704370309,"[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [10.0, 0.1, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 8], [10.0, 0.1, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,1197514969,Isocortex,MB,"[1892, 637, 1897, 326, 1889, 1890, 640, 1594, 1065, 2310, 1032, 1084, 242, 231, 647, 646, 739, 732, 1086, 322, 1900, 2431, 1951, 318]","[896, 887, 862, 959, 1168, 871, 856, 904, 927, 892, 830, 934, 906, 881, 805, 945, 931, 851, 910, 963, 888, 923, 849, 848]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,17,24,24,0.08138443346606083,0.07673680479302425,-0.004647628673036586,0.07458953545199232,-0.006794898014068518,0.002147269341031932,"[[100.0, 100.0, 4], [100.0, 100.0, 1], [10.0, 10.0, 4], [100.0, 100.0, 8]]","[[100.0, 100.0, 4], [100.0, 100.0, 1], [10.0, 10.0, 4], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,Isocortex,MB,"[1843, 2375, 1790, 698, 2274, 2403, 1877, 2382, 1847, 683, 1844, 2469, 2342, 112, 1450, 2476, 1836, 696, 1806, 674, 1446, 2432, 1441, 2453]","[496, 333, 308, 369, 508, 350, 500, 296, 450, 459, 476, 387, 462, 313, 335, 323, 301, 319, 331, 460, 397, 429, 724, 484]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,17,24,24,0.017541660343164733,-0.03553049325046498,-0.05307215359362971,-0.10048989649205331,-0.11803155683521804,0.06495940324158833,"[[100.0, 10.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 10.0, 2]]","[[100.0, 10.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 10.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,Isocortex,MB,"[1843, 2375, 1790, 698, 2274, 2403, 1877, 2382, 1847, 683, 1844, 2469, 2342, 112, 1450, 2476, 1836, 696, 1806, 674, 1446, 2432, 1441, 2453]","[496, 333, 308, 369, 508, 350, 500, 296, 450, 459, 476, 387, 462, 313, 335, 323, 301, 319, 331, 460, 397, 429, 724, 484]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,17,24,24,0.05602154556060146,0.030661742829083627,-0.025359802731517833,-0.0017506648556924187,-0.05777221041629388,0.032412407684776046,"[[100.0, 100.0, 2], [100.0, 10.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 4]]","[[100.0, 100.0, 2], [100.0, 10.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,1198995158,Isocortex,MB,"[1843, 2375, 1790, 698, 2274, 2403, 1877, 2382, 1847, 683, 1844, 2469, 2342, 112, 1450, 2476, 1836, 696, 1806, 674, 1446, 2432, 1441, 2453]","[496, 333, 308, 369, 508, 350, 500, 296, 450, 459, 476, 387, 462, 313, 335, 323, 301, 319, 331, 460, 397, 429, 724, 484]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,12,24,24,0.0018272687716578417,-0.08120157363111113,-0.08302884240276898,-0.06074797150304101,-0.06257524027469885,-0.020453602128070125,"[[100.0, 100.0, 8], [100.0, 100.0, 4], [100.0, 1.0, 2], [100.0, 100.0, 1]]","[[100.0, 100.0, 8], [100.0, 100.0, 4], [100.0, 1.0, 2], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,1209073822,Isocortex,MB,"[883, 1467, 2028, 2079, 1472, 455, 1463, 2092, 2201, 1955, 425, 2034, 1433, 437, 1456, 457, 451, 1461, 2158, 450, 2125, 2084, 1475, 2193]","[712, 639, 833, 684, 647, 628, 681, 661, 624, 665, 611, 693, 619, 797, 616, 642, 677, 644, 781, 673, 718, 705, 840, 606]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
