_nwb_path,subject_id,transition_id,transition_order,effect_direction_multiplier,latency_direction_multiplier,included_in_transition_analysis,condition,real_pre_response_probability,real_pre_median_response_latency_seconds,real_pre_n_trials,real_pre_n_latency_responses,real_post_response_probability,real_post_median_response_latency_seconds,real_post_n_trials,real_post_n_latency_responses,pseudo_pre_response_probability,pseudo_pre_median_response_latency_seconds,pseudo_pre_n_trials,pseudo_pre_n_latency_responses,pseudo_post_response_probability,pseudo_post_median_response_latency_seconds,pseudo_post_n_trials,pseudo_post_n_latency_responses,real_step,pseudo_step,real_latency_step_seconds,pseudo_latency_step_seconds,n_real_window_trials,n_pseudo_window_trials,n_real_window_latency_responses,n_pseudo_window_latency_responses,pseudo_controlled_step,pseudo_controlled_latency_step_seconds,n_controlled_window_trials,n_controlled_window_latency_responses,real_step_estimable,pseudo_step_estimable,controlled_step_estimable,real_latency_estimable,pseudo_latency_estimable,controlled_latency_estimable
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,8,0,0.0,,4,0,0.5,0.49677999999994427,2,1,0.0,,4,0,-0.0,0.5,,,12,6,0,1,-0.5,,18,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,reward_withdrawal,1,-1.0,1.0,true,go,0.8333333333333334,0.4965399999999818,6,5,0.7,0.43029999999998836,10,7,0.8571428571428571,0.4382950000000392,7,6,0.8,0.46305000000000973,5,4,0.13333333333333341,0.05714285714285705,-0.06623999999999342,0.02475499999997055,16,12,12,10,0.07619047619047636,-0.09099499999996397,28,22,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.13333333333333341,-0.44285714285714295,,,28,18,0,0,0.5761904761904764,,46,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,reward_restoration,2,1.0,-1.0,true,catch,0.0,,4,0,0.3333333333333333,0.4961399999997411,3,1,0.14285714285714285,0.32955999999990127,7,1,0.0,,8,0,0.3333333333333333,-0.14285714285714285,,,7,15,1,1,0.47619047619047616,,22,2,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,reward_restoration,2,1.0,-1.0,true,go,0.0,,9,0,1.0,0.4802499999996144,5,5,0.2,0.6461150000000089,10,2,0.18181818181818182,0.5791549999999006,11,2,1.0,-0.018181818181818188,,0.06696000000010827,14,21,5,4,1.018181818181818,,35,9,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6666666666666667,0.12467532467532466,,,21,36,0,0,0.5419913419913419,,57,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,reward_withdrawal,1,-1.0,1.0,true,catch,0.14285714285714285,0.4291800000000876,7,1,0.0,,4,0,0.0,,6,0,0.3333333333333333,0.4292199999999866,6,2,0.14285714285714285,-0.3333333333333333,,,11,12,1,2,0.47619047619047616,,23,3,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,reward_withdrawal,1,-1.0,1.0,true,go,0.6666666666666666,0.4802399999999807,9,6,0.46153846153846156,0.454309999999964,13,6,0.5833333333333334,0.44687999999996464,12,7,0.8571428571428571,0.4800749999999425,7,6,0.20512820512820507,-0.2738095238095237,-0.025930000000016662,0.03319499999997788,22,19,12,13,0.4789377289377288,-0.05912499999999454,41,25,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.062271062271062216,0.05952380952380959,,,33,31,0,0,0.0027472527472526265,,64,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,reward_restoration,2,1.0,-1.0,true,catch,0.0,,5,0,0.4,0.24559999999974025,5,2,0.2222222222222222,0.4879399999999805,9,2,0.14285714285714285,0.19495000000006257,7,1,0.4,-0.07936507936507936,,0.2929899999999179,10,16,2,3,0.4793650793650794,,26,5,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,reward_restoration,2,1.0,-1.0,true,go,0.15384615384615385,0.46279999999978827,13,2,0.6,0.48040999999966516,5,3,0.1111111111111111,0.4791900000000169,9,1,0.18181818181818182,0.6135999999999058,11,2,0.4461538461538461,0.07070707070707072,-0.01760999999987689,-0.1344099999998889,18,20,5,3,0.3754467754467754,0.116800000000012,38,8,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.0461538461538461,0.15007215007215008,,,28,36,0,0,-0.10391830391830398,,64,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,3,0,0.0,,9,0,0.0,,8,0,0.0,,6,0,-0.0,-0.0,,,12,14,0,0,0.0,,26,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,reward_withdrawal,1,-1.0,1.0,true,go,0.0,,12,0,0.0,,11,0,0.0,,9,0,0.0,,14,0,-0.0,-0.0,,,23,23,0,0,0.0,,46,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.0,0.0,,,35,37,0,0,0.0,,72,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,reward_restoration,2,1.0,-1.0,true,catch,0.0,,8,0,0.0,,6,0,0.0,,7,0,0.0,,8,0,0.0,0.0,,,14,15,0,0,0.0,,29,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,reward_restoration,2,1.0,-1.0,true,go,0.18181818181818182,0.6125049999998282,11,2,0.4,0.5381849999998849,5,2,0.08333333333333333,0.6119100000000799,12,1,0.0,,13,0,0.2181818181818182,-0.08333333333333333,0.07431999999994332,,16,25,4,1,0.3015151515151515,,41,5,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.2181818181818182,-0.08333333333333333,,,30,40,0,0,0.3015151515151515,,70,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,6,0,0.16666666666666666,0.596290000000181,6,1,0.25,0.24574000000001206,4,1,1.0,0.39580000000000837,1,1,-0.16666666666666666,-0.75,,0.1500599999999963,12,5,1,2,0.5833333333333334,,17,3,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,reward_withdrawal,1,-1.0,1.0,true,go,0.1,0.5304599999999482,10,1,0.1111111111111111,0.5794599999999264,9,1,0.5,0.3799300000000585,6,3,0.625,0.4799600000000055,8,5,-0.0111111111111111,-0.125,0.04899999999997817,0.100029999999947,19,14,2,8,0.1138888888888889,-0.05102999999996882,33,10,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.15555555555555556,0.625,,,31,19,0,0,-0.46944444444444444,,50,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,reward_restoration,2,1.0,-1.0,true,catch,0.0,,8,0,0.0,,1,0,0.0,,7,0,0.0,,6,0,0.0,0.0,,,9,13,0,0,0.0,,22,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,reward_restoration,2,1.0,-1.0,true,go,0.07692307692307693,0.6290599999997539,13,1,0.5,0.5965899999998783,4,2,0.38461538461538464,0.5795499999999265,13,5,0.0,,14,0,0.4230769230769231,-0.38461538461538464,0.032469999999875654,,17,27,3,5,0.8076923076923077,,44,8,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.4230769230769231,-0.38461538461538464,,,26,40,0,0,0.8076923076923077,,66,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,7,0,0.0,,5,0,0.0,,5,0,0.0,,7,0,-0.0,-0.0,,,12,12,0,0,0.0,,24,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,reward_withdrawal,1,-1.0,1.0,true,go,0.4444444444444444,0.44679999999993925,9,4,0.25,0.42911500000002434,8,2,0.7,0.37993999999991956,10,7,0.2857142857142857,0.42194499999993695,7,2,0.19444444444444442,0.41428571428571426,-0.017684999999914908,0.04200500000001739,17,17,6,9,-0.21984126984126984,-0.0596899999999323,34,15,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.19444444444444442,0.41428571428571426,,,29,29,0,0,-0.21984126984126984,,58,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,reward_restoration,2,1.0,-1.0,true,catch,0.0,,6,0,0.0,,7,0,0.0,,7,0,0.0,,6,0,0.0,0.0,,,13,13,0,0,0.0,,26,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,reward_restoration,2,1.0,-1.0,true,go,0.0,,13,0,0.375,0.5299600000003011,8,3,0.21428571428571427,0.5624399999999241,14,3,0.0,,13,0,0.375,-0.21428571428571427,,,21,27,3,3,0.5892857142857143,,48,6,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.375,-0.21428571428571427,,,34,40,0,0,0.5892857142857143,,74,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,reward_withdrawal,1,-1.0,1.0,true,catch,0.3333333333333333,0.5958599999999024,3,1,0.16666666666666666,0.4126099999998587,6,1,0.0,,4,0,0.2,0.4459400000000642,5,1,0.16666666666666666,-0.2,-0.18325000000004366,,9,9,2,1,0.3666666666666667,,18,3,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,reward_withdrawal,1,-1.0,1.0,true,go,0.8571428571428571,0.3967999999999847,7,6,0.8571428571428571,0.37081000000011954,7,6,1.0,0.38863500000013573,4,4,0.6666666666666666,0.413340000000062,6,4,-0.0,0.33333333333333337,-0.025989999999865177,0.024704999999926258,14,10,12,8,-0.33333333333333337,-0.050694999999791435,24,20,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.16666666666666666,0.5333333333333334,,,23,19,0,0,-0.7000000000000001,,42,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,reward_restoration,2,1.0,-1.0,true,catch,0.0,,5,0,0.3333333333333333,0.3458700000001045,3,1,0.0,,6,0,0.0,,4,0,0.3333333333333333,0.0,,,8,10,1,0,0.3333333333333333,,18,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,reward_restoration,2,1.0,-1.0,true,go,0.0,,8,0,0.8888888888888888,0.3548799999998664,9,8,0.7777777777777778,0.41249999999990905,9,7,0.75,0.42079000000012456,8,6,0.8888888888888888,-0.02777777777777779,,-0.008290000000215514,17,17,8,13,0.9166666666666666,,34,21,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.5555555555555556,-0.02777777777777779,,,25,27,0,0,0.5833333333333333,,52,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,reward_withdrawal,1,-1.0,1.0,true,catch,0.8,0.30424500000026455,5,4,0.0,,4,0,0.25,0.629069999999956,4,1,0.0,,1,0,0.8,0.25,,,9,5,4,1,0.55,,14,5,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,reward_withdrawal,1,-1.0,1.0,true,go,0.6666666666666666,0.3381000000001677,3,2,0.5,0.3954199999998309,10,5,0.8181818181818182,0.34615999999982705,11,9,1.0,0.3131799999996474,5,5,0.16666666666666663,-0.18181818181818177,0.057319999999663196,-0.03298000000017964,13,16,7,14,0.3484848484848484,0.09029999999984284,29,21,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.6333333333333334,-0.43181818181818177,,,22,21,0,0,-0.20151515151515165,,43,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,reward_restoration,2,1.0,-1.0,true,catch,0.0,,6,0,0.5,0.3127300000001014,2,1,0.0,,8,0,0.0,,5,0,0.5,0.0,,,8,13,1,0,0.5,,21,1,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,reward_restoration,2,1.0,-1.0,true,go,0.2727272727272727,0.49596999999994296,11,3,1.0,0.3715000000004238,6,6,0.5,0.4291000000000622,12,6,0.25,0.4137999999998101,16,4,0.7272727272727273,-0.25,0.12446999999951913,0.015300000000252112,17,28,9,10,0.9772727272727273,0.10916999999926702,45,19,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.2272727272727273,-0.25,,,25,41,0,0,0.4772727272727273,,66,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,reward_withdrawal,1,-1.0,1.0,true,catch,0.3333333333333333,0.2638999999999214,3,1,0.14285714285714285,0.4329899999997906,7,1,0.5,0.2562649999998712,4,2,0.0,,2,0,0.19047619047619047,0.5,0.16908999999986918,,10,6,2,2,-0.30952380952380953,,16,4,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,reward_withdrawal,1,-1.0,1.0,true,go,1.0,0.36684999999988577,6,6,0.6666666666666666,0.35217500000021573,9,6,0.8333333333333334,0.3670799999999872,6,5,0.2857142857142857,0.41675000000009277,7,2,0.33333333333333337,0.5476190476190477,-0.014674999999670035,0.049670000000105574,15,13,12,7,-0.2142857142857143,-0.06434499999977561,28,19,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.1428571428571429,0.04761904761904767,,,25,19,0,0,0.09523809523809523,,44,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,reward_restoration,2,1.0,-1.0,true,catch,0.125,0.3993300000001909,8,1,0.2,0.3646200000002864,5,1,0.2857142857142857,0.2992749999998523,7,2,0.0,,7,0,0.07500000000000001,-0.2857142857142857,0.03470999999990454,,13,14,2,2,0.3607142857142857,,27,4,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,reward_restoration,2,1.0,-1.0,true,go,0.08333333333333333,0.18571000000019922,12,1,0.8,0.3500550000003386,5,4,0.1,0.40156999999999243,10,1,0.0,,14,0,0.7166666666666667,-0.1,-0.1643450000001394,,17,24,5,1,0.8166666666666667,,41,6,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.6416666666666666,0.1857142857142857,,,30,38,0,0,0.45595238095238094,,68,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,reward_withdrawal,1,-1.0,1.0,true,catch,0.3333333333333333,0.29595000000017535,3,1,0.3333333333333333,0.295844999999872,6,2,0.0,,4,0,0.0,,2,0,-0.0,-0.0,-0.00010500000030333467,,9,6,3,0,0.0,,15,3,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,reward_withdrawal,1,-1.0,1.0,true,go,1.0,0.3051500000001397,6,6,0.7,0.3457199999998011,10,7,0.8571428571428571,0.3217250000000149,7,6,0.875,0.31298000000015236,8,7,0.30000000000000004,-0.017857142857142905,0.04056999999966138,-0.008744999999862557,16,15,13,13,0.31785714285714295,0.049314999999523934,31,26,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.30000000000000004,-0.017857142857142905,,,25,21,0,0,0.31785714285714295,,46,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,reward_restoration,2,1.0,-1.0,true,catch,0.0,,8,0,1.0,0.17879000000084488,1,1,0.0,,7,0,0.14285714285714285,0.3789799999999559,7,1,1.0,0.14285714285714285,,,9,14,1,1,0.8571428571428572,,23,2,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,reward_restoration,2,1.0,-1.0,true,go,0.08333333333333333,0.36213999999972657,12,1,0.6666666666666666,0.3966100000000097,3,2,0.5,0.41247999999995955,10,5,0.36363636363636365,0.40444000000002234,11,4,0.5833333333333333,-0.13636363636363635,-0.03447000000028311,0.008039999999937208,15,21,3,9,0.7196969696969696,-0.042510000000220316,36,12,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.41666666666666674,-0.2792207792207792,,,24,35,0,0,-0.1374458874458876,,59,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,4,0,0.0,,3,0,,,0,0,0.0,,3,0,-0.0,,,,7,3,0,0,,,10,0,true,false,false,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,reward_withdrawal,1,-1.0,1.0,true,go,0.8333333333333334,0.513709999999719,6,5,0.6666666666666666,0.5123450000000958,6,4,1.0,0.5050249999999323,4,4,1.0,0.479904999999917,4,4,0.16666666666666674,-0.0,-0.001364999999623251,-0.025120000000015352,12,8,9,8,0.16666666666666674,0.0237550000003921,20,17,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.16666666666666674,,,,19,11,0,0,,,30,0,true,false,false,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,reward_restoration,2,1.0,-1.0,true,catch,0.0,,6,0,0.2,0.46252000000094995,5,1,0.25,0.5131500000002234,4,1,0.16666666666666666,0.328979999999774,6,1,0.2,-0.08333333333333334,,0.18417000000044936,11,10,1,2,0.2833333333333333,,21,3,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,reward_restoration,2,1.0,-1.0,true,go,0.07692307692307693,0.6465200000002369,13,1,0.6,0.64716000000044,5,3,0.5,0.5216750000001866,8,4,0.2727272727272727,0.479059999999663,11,3,0.523076923076923,-0.2272727272727273,-0.0006400000002031447,0.04261500000052365,18,19,4,7,0.7503496503496503,-0.043255000000726795,37,11,true,true,true,true,true,true
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,0.323076923076923,-0.14393939393939395,,,29,29,0,0,0.46701631701631696,,58,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,reward_withdrawal,1,-1.0,1.0,true,catch,0.0,,7,0,0.0,,7,0,0.5,0.4460900000000265,4,2,0.14285714285714285,0.6794600000000628,7,1,-0.0,0.35714285714285715,,0.23337000000003627,14,11,0,3,-0.35714285714285715,,25,3,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,reward_withdrawal,1,-1.0,1.0,true,go,0.0,,10,0,0.23076923076923078,0.512630000000172,13,3,0.4444444444444444,0.43806999999981144,9,4,0.14285714285714285,0.546389999999974,7,1,-0.23076923076923078,0.30158730158730157,,0.10832000000016251,23,16,3,5,-0.5323565323565324,,39,8,true,true,true,false,true,false
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,reward_withdrawal,1,-1.0,1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.23076923076923078,-0.05555555555555558,,,37,27,0,0,-0.1752136752136752,,64,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,reward_restoration,2,1.0,-1.0,true,catch,0.0,,10,0,0.0,,6,0,0.2222222222222222,0.36253000000010616,9,2,0.0,,8,0,0.0,-0.2222222222222222,,,16,17,0,2,0.2222222222222222,,33,2,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,reward_restoration,2,1.0,-1.0,true,go,0.1111111111111111,0.5316500000003543,9,1,0.0,,11,0,0.0,,10,0,0.25,0.5459699999996701,12,3,-0.1111111111111111,0.25,,,20,22,1,3,-0.3611111111111111,,42,4,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,reward_restoration,2,1.0,-1.0,true,go_minus_catch,,,,,,,,,,,,,,,,,-0.1111111111111111,0.4722222222222222,,,36,39,0,0,-0.5833333333333333,,75,0,true,true,true,false,false,false
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,reward_withdrawal,1,-1.0,1.0,true,catch,1.0,0.4709349999998267,2,2,0.5,0.6296999999999571,2,1,0.75,0.37878999999998086,4,3,0.0,,1,0,0.5,0.75,0.15876500000013039,,4,5,3,3,-0.25,,9,6,true,true,true,true,false,false
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,reward_withdrawal,1,-1.0,1.0,true,go,0.3333333333333333,0.6802299999999377,3,1,0.25,0.5807599999998274,4,1,0.8,0.6052099999999427,5,4,0.5,0.5048349999999573,4,2,0.08333333333333331,0.30000000000000004,-0.0994700000001103,-0.10037499999998545,7,9,2,6,-0.21666666666666673,0.0009049999998751446,16,8,true,true,true,true,true,true
